tree_type,age,average_height,dbh,trees_per_ha,basal_area
coniferous,70.0,11.0,13.1,1875.0,25.4
coniferous,75.0,11.5,13.7,1784.0,26.3
coniferous,80.0,11.9,14.2,1706.0,27.2
coniferous,85.0,12.2,14.7,1638.0,28.0
coniferous,90.0,12.6,15.2,1579.0,28.7
coniferous,95.0,12.9,15.7,1526.0,29.4
coniferous,100.0,13.2,16.1,1479.0,30.0
deciduous,25.0,13.1,11.5,2026.0,21.0
deciduous,30.0,15.5,14.1,1610.0,25.1
deciduous,35.0,17.6,16.6,1315.0,28.3
deciduous,40.0,19.6,18.9,1093.0,30.7
deciduous,45.0,21.3,21.1,930.0,32.5
deciduous,50.0,22.9,23.1,811.0,34.1
deciduous,55.0,24.4,25.1,718.0,35.6
deciduous,60.0,25.8,27.0,645.0,36.9
deciduous,65.0,27.0,28.8,585.0,38.0
deciduous,70.0,28.2,30.5,535.0,39.1
deciduous,75.0,29.4,32.2,492.0,40.0
deciduous,80.0,30.4,33.7,456.0,40.8
deciduous,85.0,31.4,35.3,425.0,41.5
deciduous,90.0,32.3,36.7,398.0,42.2
deciduous,95.0,33.2,38.1,374.0,42.8
deciduous,100.0,34.0,39.5,354.0,43.3
deciduous,105.0,34.8,40.8,335.0,43.8
deciduous,110.0,35.5,42.1,318.0,44.3
deciduous,115.0,36.2,43.3,303.0,44.7
deciduous,120.0,36.9,44.5,289.0,45.1
deciduous,125.0,37.5,45.7,278.0,45.4
deciduous,130.0,38.2,46.8,266.0,45.7
deciduous,135.0,38.7,47.9,256.0,46.0
deciduous,140.0,39.3,48.9,246.0,46.2
deciduous,30.0,13.1,11.7,2011.0,21.5
deciduous,35.0,15.1,13.8,1662.0,24.9
deciduous,40.0,16.8,15.9,1402.0,27.7
deciduous,45.0,18.4,17.8,1200.0,30.0
deciduous,50.0,19.9,19.7,1038.0,31.7
deciduous,55.0,21.3,21.5,912.0,33.0
deciduous,60.0,22.5,23.1,815.0,34.2
deciduous,65.0,23.7,24.7,737.0,35.3
deciduous,70.0,24.8,26.3,671.0,36.4
deciduous,75.0,25.8,27.8,616.0,37.3
deciduous,80.0,26.7,29.2,570.0,38.1
deciduous,85.0,21.6,30.6,530.0,38.9
deciduous,90.0,28.5,31.9,495.0,39.6
deciduous,95.0,29.3,33.2,465.0,40.2
deciduous,100.0,30.0,34.4,438.0,40.8
deciduous,105.0,30.7,35.6,414.0,41.3
deciduous,110.0,31.4,36.8,393.0,41.8
deciduous,115.0,32.0,37.9,374.0,42.2
deciduous,120.0,32.6,39.0,357.0,42.7
deciduous,125.0,33.2,40.1,340.0,43.0
deciduous,130.0,33.8,41.1,327.0,43.4
deciduous,135.0,34.3,42.2,313.0,43.7
deciduous,140.0,34.8,43.1,301.0,44.0
deciduous,35.0,12.5,11.1,2148.0,20.9
deciduous,40.0,14.1,12.9,1824.0,23.8
deciduous,45.0,15.5,14.6,1575.0,26.2
deciduous,50.0,16.9,16.2,1377.0,28.3
deciduous,55.0,18.1,17.7,1216.0,30.1
deciduous,60.0,19.3,19.2,1082.0,31.5
deciduous,65.0,20.3,20.7,969.0,32.5
deciduous,70.0,21.3,22.1,875.0,33.4
deciduous,75.0,22.2,23.4,801.0,34.3
deciduous,80.0,23.1,24.6,738.0,35.1
deciduous,85.0,23.9,25.9,683.0,35.9
deciduous,90.0,24.6,27.1,636.0,36.6
deciduous,95.0,25.3,28.2,595.0,37.3
deciduous,100.0,26.0,29.4,559.0,37.9
deciduous,105.0,26.6,30.5,527.0,38.4
deciduous,110.0,27.2,31.5,498.0,38.9
deciduous,115.0,27.8,32.6,472.0,39.4
deciduous,120.0,28.4,33.6,450.0,39.8
deciduous,125.0,28.9,34.6,428.0,40.2
deciduous,130.0,29.4,35.5,409.0,40.6
deciduous,135.0,29.8,36.4,392.0,40.9
deciduous,140.0,30.3,31.4,376.0,41.2
deciduous,40.0,11.4,10.0,2476.0,19.3
deciduous,45.0,12.7,11.4,2137.0,21.7
deciduous,50.0,13.9,12.7,1873.0,23.8
deciduous,55.0,15.0,14.0,1660.0,25.7
deciduous,60.0,16.0,15.3,1485.0,27.4
deciduous,65.0,16.9,16.6,1338.0,28.9
deciduous,70.0,17.8,17.8,1213.0,30.1
deciduous,75.0,18.6,18.9,1106.0,31.2
deciduous,80.0,19.4,20.1,1013.0,32.1
deciduous,85.0,20.1,21.2,932.0,32.8
deciduous,90.0,20.8,22.3,859.0,33.5
deciduous,95.0,21.4,23.3,795.0,34.0
deciduous,100.0,22.0,24.3,744.0,34.5
deciduous,105.0,22.6,25.3,698.0,35.1
deciduous,110.0,23.1,26.3,657.0,35.6
deciduous,115.0,23.6,27.2,621.0,36.1
deciduous,120.0,24.1,28.1,588.0,36.5
deciduous,125.0,24.5,29.0,558.0,36.9
deciduous,130.0,25.0,29.9,532.0,37.3
deciduous,135.0,25.4,30.8,507.0,37.7
deciduous,140.0,25.8,31.6,485.0,38.0
deciduous,55.0,11.8,10.4,2401.0,20.4
deciduous,60.0,12.7,11.5,2138.0,22.1
deciduous,65.0,13.5,12.5,1921.0,23.6
deciduous,70.0,14.3,13.5,1739.0,25.0
deciduous,75.0,15.0,14.5,1583.0,26.3
deciduous,80.0,15.7,15.5,1450.0,27.4
deciduous,85.0,16.3,16.5,1334.0,28.4
deciduous,90.0,16.9,17.4,1233.0,29.4
deciduous,95.0,17.5,18.3,1143.0,30.2
deciduous,100.0,18.0,19.2,1064.0,30.9
deciduous,105.0,18.5,20.1,993.0,31.6
deciduous,110.0,19.0,21.0,930.0,32.1
deciduous,115.0,19.4,21.8,872.0,32.7
deciduous,120.0,19.8,22.7,820.0,33.1
deciduous,125.0,20.2,23.5,773.0,33.5
deciduous,130.0,20.6,24.3,731.0,33.9
deciduous,135.0,20.9,25.1,692.0,34.2
deciduous,140.0,21.3,25.8,656.0,34.4
deciduous,15.0,11.7,10.4,1799.0,15.3
deciduous,20.0,14.7,13.6,1396.0,20.2
deciduous,25.0,17.2,16.3,1146.0,23.8
deciduous,30.0,19.3,18.6,976.0,26.5
deciduous,35.0,21.1,20.7,852.0,28.5
deciduous,40.0,22.6,22.5,758.0,30.1
deciduous,45.0,24.0,24.1,685.0,31.2
deciduous,50.0,25.1,25.6,626.0,32.2
deciduous,55.0,26.2,26.9,581.0,33.0
deciduous,60.0,27.1,28.1,544.0,33.8
deciduous,65.0,28.0,29.3,513.0,34.5
deciduous,70.0,28.8,30.3,488.0,35.2
deciduous,20.0,12.8,11.4,1727.0,17.7
deciduous,25.0,15.1,13.8,1427.0,21.2
deciduous,30.0,17.0,15.8,1225.0,24.0
deciduous,35.0,18.6,17.6,1078.0,26.2
deciduous,40.0,20.0,19.2,965.0,27.9
deciduous,45.0,21.2,20.6,877.0,29.2
deciduous,50.0,22.3,21.9,804.0,20.3
deciduous,55.0,23.3,23.1,746.0,31.2
deciduous,60.0,24.2,24.2,697.0,31.9
deciduous,65.0,25.0,25.1,655.0,32.5
deciduous,70.0,25.1,26.1,620.0,33.1
deciduous,25.0,12.9,11.4,1782.0,18.3
deciduous,30.0,14.5,13.2,1538.0,21.0
deciduous,35.0,16.0,14.7,1362.0,23.2
deciduous,40.0,17.2,16.1,1228.0,25.0
deciduous,45.0,18.4,17.3,1124.0,26.5
deciduous,50.0,19.4,18.5,1038.0,27.8
deciduous,55.0,20.3,19.5,967.0,28.8
deciduous,60.0,21.1,20.4,907.0,29.7
deciduous,65.0,21.9,21.3,856.0,30.4
deciduous,70.0,22.6,22.1,813.0,31.1
deciduous,30.0,12.1,10.9,1904.0,17.7
deciduous,35.0,13.4,12.2,1696.0,19.8
deciduous,40.0,14.5,13.4,1539.0,21.7
deciduous,45.0,15.5,14.5,1416.0,23.2
deciduous,50.0,16.5,15.4,1318.0,24.6
deciduous,55.0,17.3,16.3,1235.0,25.7
deciduous,60.0,18.1,17.1,1166.0,26.7
deciduous,65.0,18.8,17.8,1106.0,27.6
deciduous,70.0,19.4,18.5,1054.0,28.4
deciduous,35.0,10.9,10.1,2040.0,16.3
deciduous,40.0,11.9,11.1,1863.0,18.0
deciduous,45.0,12.8,12.0,1726.0,19.6
deciduous,50.0,13.6,12.8,1615.0,20.9
deciduous,55.0,14.4,13.6,1524.0,22.1
deciduous,60.0,15.1,14.3,1447.0,23.2
deciduous,65.0,15.8,14.9,1381.0,24.2
deciduous,70.0,16.4,15.5,1324.0,25.0
deciduous,15.0,22.2,19.4,913.0,26.9
deciduous,20.0,25.8,23.9,686.0,30.8
deciduous,25.0,28.1,27.4,567.0,33.4
deciduous,30.0,29.6,30.2,493.0,35.5
deciduous,35.0,30.6,32.6,446.0,37.0
deciduous,40.0,31.5,34.5,410.0,38.3
deciduous,45.0,32.2,36.0,385.0,39.2
deciduous,50.0,32.7,37.4,365.0,40.0
deciduous,55.0,33.1,38.5,349.0,40.6
deciduous,60.0,33.5,39.5,336.0,41.1
deciduous,65.0,33.8,40.4,325.0,41.6
deciduous,70.0,34.0,41.1,316.0,41.9
deciduous,15.0,18.4,17.1,995.0,22.9
deciduous,20.0,21.8,21.4,757.0,27.1
deciduous,25.0,23.9,24.7,626.0,30.0
deciduous,30.0,25.3,27.3,544.0,32.0
deciduous,35.0,26.3,29.5,491.0,33.5
deciduous,40.0,27.1,31.2,453.0,34.6
deciduous,45.0,27.7,32.7,423.0,35.5
deciduous,50.0,28.2,33.9,402.0,36.2
deciduous,55.0,28.6,34.9,385.0,36.8
deciduous,60.0,28.9,35.8,370.0,37.3
deciduous,65.0,29.2,36.6,358.0,37.7
deciduous,70.0,29.4,37.3,348.0,38.1
deciduous,15.0,14.8,15.0,1076.0,18.9
deciduous,20.0,17.9,18.9,814.0,22.8
deciduous,25.0,19.9,22.0,679.0,25.7
deciduous,30.0,21.2,24.4,595.0,27.8
deciduous,35.0,22.1,26.4,538.0,29.5
deciduous,40.0,22.8,28.0,498.0,30.7
deciduous,45.0,23.4,29.3,467.0,31.6
deciduous,50.0,23.8,30.5,443.0,32.3
deciduous,55.0,24.1,31.4,424.0,32.9
deciduous,60.0,24.4,32.2,409.0,33.4
deciduous,65.0,24.6,32.9,396.0,33.8
deciduous,70.0,24.8,33.5,385.0,34.1
deciduous,15.0,11.0,12.5,1181.0,14.6
deciduous,20.0,13.9,16.3,880.0,18.3
deciduous,25.0,15.8,19.2,726.0,21.0
deciduous,30.0,16.9,21.5,634.0,22.9
deciduous,35.0,17.8,23.3,573.0,24.4
deciduous,40.0,18.4,24.8,530.0,25.5
deciduous,45.0,18.9,26.0,498.0,26.4
deciduous,50.0,19.3,27.0,474.0,27.1
deciduous,55.0,19.6,27.8,455.0,27.7
deciduous,60.0,19.8,28.5,439.0,28.1
deciduous,65.0,20.0,29.2,427.0,28.5
deciduous,70.0,20.2,29.7,416.0,28.8
deciduous,20.0,9.9,13.6,938.0,13.6
deciduous,25.0,11.6,16.3,772.0,16.2
deciduous,30.0,12.7,18.5,671.0,18.0
deciduous,35.0,13.5,20.2,607.0,19.4
deciduous,40.0,14.0,21.5,561.0,20.4
deciduous,45.0,14.5,22.6,527.0,21.1
deciduous,50.0,14.8,23.5,501.0,21.7
deciduous,55.0,15.1,24.2,482.0,22.2
deciduous,60.0,15.3,24.9,466.0,22.6
deciduous,65.0,15.4,25.4,452.0,22.9
deciduous,70.0,15.6,25.8,441.0,23.1
deciduous,8.0,13.5,11.7,2079.0,22.5
deciduous,10.0,16.3,14.7,1515.0,25.7
deciduous,12.0,18.6,17.4,1178.0,28.1
deciduous,14.0,20.6,20.0,959.0,30.2
deciduous,16.0,22.2,22.5,803.0,31.8
deciduous,18.0,23.6,24.7,694.0,33.2
deciduous,20.0,24.8,26.8,611.0,34.5
deciduous,22.0,25.9,28.8,546.0,35.6
deciduous,24.0,26.9,30.7,494.0,36.6
deciduous,26.0,27.7,32.5,451.0,37.5
deciduous,28.0,28.5,34.2,416.0,38.3
deciduous,30.0,29.2,35.8,387.0,39.0
deciduous,32.0,29.8,37.4,361.0,39.7
deciduous,34.0,30.3,38.8,341.0,40.4
deciduous,36.0,30.9,40.3,324.0,41.2
deciduous,38.0,31.4,41.6,309.0,42.0
deciduous,40.0,31.8,42.9,296.0,42.8
deciduous,10.0,14.4,13.1,1781.0,24.0
deciduous,12.0,16.3,15.6,1382.0,26.5
deciduous,14.0,18.0,18.0,1124.0,28.6
deciduous,16.0,19.4,20.2,945.0,30.3
deciduous,18.0,20.6,22.3,815.0,31.8
deciduous,20.0,21.6,24.2,717.0,33.1
deciduous,22.0,22.5,26.1,638.0,34.2
deciduous,24.0,23.3,27.8,577.0,35.1
deciduous,26.0,24.0,29.5,528.0,36.1
deciduous,28.0,24.7,31.1,488.0,36.9
deciduous,30.0,25.2,32.5,454.0,37.7
deciduous,32.0,25.8,34.0,425.0,38.5
deciduous,34.0,26.3,35.3,399.0,39.1
deciduous,36.0,26.7,36.6,377.0,39.7
deciduous,38.0,27.1,37.9,358.0,40.3
deciduous,40.0,27.5,39.1,341.0,40.8
deciduous,10.0,12.4,11.5,2122.0,22.0
deciduous,12.0,14.0,13.8,1640.0,24.5
deciduous,14.0,15.3,15.9,1329.0,26.5
deciduous,16.0,16.5,18.0,1116.0,28.2
deciduous,18.0,17.4,19.9,962.0,29.8
deciduous,20.0,18.3,21.6,845.0,31.1
deciduous,22.0,19.0,23.3,755.0,32.3
deciduous,24.0,19.7,24.9,683.0,33.3
deciduous,26.0,20.2,26.4,625.0,34.3
deciduous,28.0,20.8,27.9,577.0,35.1
deciduous,30.0,21.2,29.2,536.0,35.9
deciduous,32.0,21.7,30.5,503.0,36.7
deciduous,34.0,22.1,31.8,471.0,37.4
deciduous,36.0,22.4,33.0,444.0,37.9
deciduous,38.0,22.8,34.1,421.0,38.4
deciduous,40.0,23.1,35.2,401.0,38.9
deciduous,12.0,11.7,12.0,1953.0,22.0
deciduous,14.0,12.7,13.9,1576.0,24.0
deciduous,16.0,13.6,15.7,1319.0,25.7
deciduous,18.0,14.3,17.5,1134.0,27.1
deciduous,20.0,15.0,19.1,995.0,28.4
deciduous,22.0,15.5,20.6,888.0,29.6
deciduous,24.0,16.0,22.0,803.0,30.6
deciduous,26.0,16.5,23.4,734.0,31.6
deciduous,28.0,16.9,24.7,677.0,32.4
deciduous,30.0,17.2,25.9,629.0,33.2
deciduous,32.0,17.6,27.1,588.0,34.0
deciduous,34.0,17.8,28.2,553.0,34.6
deciduous,36.0,18.1,29.3,523.0,35.3
deciduous,38.0,18.4,30.3,496.0,35.8
deciduous,40.0,18.6,31.3,472.0,36.4
deciduous,12.0,9.3,10.2,2324.0,19.0
deciduous,14.0,10.1,11.9,1859.0,20.8
deciduous,16.0,10.7,13.6,1546.0,22.3
deciduous,18.0,11.2,15.1,1323.0,23.7
deciduous,20.0,11.7,16.5,1159.0,24.9
deciduous,22.0,12.1,17.9,1031.0,26.0
deciduous,24.0,12.4,19.2,930.0,26.9
deciduous,26.0,12.7,20.4,850.0,27.8
deciduous,28.0,13.0,21.6,782.0,28.6
deciduous,30.0,13.2,22.7,726.0,29.4
deciduous,32.0,13.4,23.7,679.0,30.1
deciduous,34.0,13.6,24.7,638.0,30.7
deciduous,36.0,13.8,25.7,603.0,31.3
deciduous,38.0,14.0,26.6,572.0,31.8
deciduous,40.0,14.2,27.5,545.0,32.4
coniferous,25.0,14.5,13.1,2057.0,27.9
coniferous,30.0,16.9,15.7,1663.0,32.3
coniferous,35.0,18.8,18.0,1415.0,35.9
coniferous,40.0,20.3,19.9,1245.0,38.7
coniferous,45.0,21.6,21.6,1122.0,41.1
coniferous,50.0,22.7,23.1,1030.0,43.0
coniferous,55.0,23.7,24.3,961.0,44.7
coniferous,60.0,24.5,25.5,907.0,46.3
coniferous,65.0,25.2,26.5,864.0,47.6
coniferous,70.0,25.8,27.4,828.0,48.8
coniferous,75.0,26.3,28.2,798.0,49.8
coniferous,80.0,26.8,28.9,771.0,50.7
coniferous,85.0,27.3,29.6,748.0,51.6
coniferous,90.0,27.7,30.2,729.0,52.3
coniferous,25.0,11.8,12.2,2005.0,23.3
coniferous,30.0,13.9,14.6,1622.0,27.3
coniferous,35.0,15.6,16.8,1385.0,30.6
coniferous,40.0,17.0,18.7,1223.0,33.4
coniferous,45.0,18.1,20.3,1108.0,35.8
coniferous,50.0,19.1,21.7,1021.0,37.7
coniferous,55.0,20.0,22.9,953.0,39.4
coniferous,60.0,20.8,24.0,898.0,40.8
coniferous,65.0,21.4,25.0,853.0,42.0
coniferous,70.0,22.0,25.9,817.0,43.0
coniferous,75.0,22.5,26.7,785.0,43.9
coniferous,80.0,23.0,27.4,759.0,44.7
coniferous,85.0,23.4,28.0,737.0,45.4
coniferous,90.0,23.8,28.6,718.0,46.1
coniferous,25.0,9.3,10.6,2144.0,18.9
coniferous,30.0,11.0,12.9,1713.0,22.3
coniferous,35.0,12.5,14.9,1454.0,25.2
coniferous,40.0,13.7,16.6,1283.0,27.8
coniferous,45.0,14.7,18.1,1162.0,30.0
coniferous,50.0,15.7,19.5,1072.0,31.9
coniferous,55.0,16.5,20.6,1003.0,33.5
coniferous,60.0,17.1,21.7,948.0,34.9
coniferous,65.0,17.8,22.6,903.0,36.1
coniferous,70.0,18.3,23.4,866.0,37.2
coniferous,75.0,18.8,24.1,835.0,38.2
coniferous,80.0,19.2,24.8,808.0,39.0
coniferous,85.0,19.6,25.4,785.0,39.7
coniferous,90.0,20.0,25.9,765.0,40.4
coniferous,30.0,8.2,10.3,2059.0,17.3
coniferous,35.0,9.4,12.1,1711.0,19.7
coniferous,40.0,10.4,13.7,1491.0,21.9
coniferous,45.0,11.3,15.0,1340.0,23.8
coniferous,50.0,12.1,16.2,1231.0,25.5
coniferous,55.0,12.8,17.3,1149.0,27.0
coniferous,60.0,13.4,18.2,1085.0,28.3
coniferous,65.0,14.0,19.0,1035.0,29.5
coniferous,70.0,14.5,19.8,993.0,30.5
coniferous,75.0,15.0,20.4,958.0,31.5
coniferous,80.0,15.4,21.0,929.0,32.3
coniferous,85.0,15.7,21.6,904.0,33.1
coniferous,90.0,16.1,22.1,882.0,33.7
coniferous,40.0,7.3,10.0,2068.0,16.2
coniferous,45.0,8.0,11.2,1818.0,17.8
coniferous,50.0,8.7,12.2,1646.0,19.2
coniferous,55.0,9.3,13.1,1521.0,20.5
coniferous,60.0,9.8,13.9,1427.0,21.7
coniferous,65.0,10.3,14.6,1355.0,22.8
coniferous,70.0,10.8,15.3,1298.0,23.7
coniferous,75.0,11.2,15.8,1251.0,24.6
coniferous,80.0,11.6,16.3,1213.0,25.4
coniferous,85.0,12.0,16.8,1181.0,26.1
coniferous,90.0,12.3,17.2,1154.0,26.8
coniferous,25.0,12.9,13.2,2452.0,33.4
coniferous,30.0,15.8,16.2,1920.0,39.6
coniferous,35.0,18.4,19.0,1558.0,44.4
coniferous,40.0,20.8,21.7,1302.0,48.2
coniferous,45.0,22.9,24.2,1114.0,51.3
coniferous,50.0,24.8,26.6,971.0,53.9
coniferous,55.0,26.6,28.8,861.0,56.1
coniferous,60.0,28.2,30.9,771.0,58.0
coniferous,65.0,29.6,32.9,700.0,59.7
coniferous,70.0,30.9,34.9,641.0,61.2
coniferous,75.0,32.2,36.7,591.0,62.5
coniferous,80.0,33.3,38.4,549.0,63.7
coniferous,85.0,34.3,40.1,513.0,64.8
coniferous,90.0,35.4,41.7,482.0,65.9
coniferous,95.0,36.3,43.3,455.0,66.8
coniferous,100.0,37.2,44.7,431.0,67.7
coniferous,105.0,38.0,46.2,410.0,68.5
coniferous,110.0,38.7,47.5,390.0,69.3
coniferous,115.0,39.5,48.9,373.0,70.0
coniferous,120.0,40.1,50.1,358.0,70.7
coniferous,125.0,40.8,514.0,344.0,71.3
coniferous,130.0,41.4,52.6,331.0,71.9
coniferous,135.0,42.0,53.7,319.0,72.5
coniferous,140.0,42.5,54.9,309.0,73.0
coniferous,25.0,10.7,11.3,2904.0,29.3
coniferous,30.0,13.3,13.9,2324.0,35.5
coniferous,35.0,15.6,16.4,1917.0,40.4
coniferous,40.0,17.7,18.7,1619.0,44.4
coniferous,45.0,19.6,20.8,1395.0,47.6
coniferous,50.0,21.3,22.9,1222.0,50.3
coniferous,55.0,22.9,24.8,1086.0,53.5
coniferous,60.0,24.3,26.7,978.0,54.5
coniferous,65.0,25.5,28.4,887.0,56.3
coniferous,70.0,26.7,30.1,814.0,57.8
coniferous,75.0,27.8,31.7,750.0,59.2
coniferous,80.0,28.8,33.2,698.0,60.4
coniferous,85.0,29.7,34.7,651.0,61.5
coniferous,90.0,30.6,36.1,612.0,62.6
coniferous,95.0,31.4,37.4,577.0,63.5
coniferous,100.0,32.2,38.7,546.0,64.4
coniferous,105.0,32.9,40.0,519.0,65.2
coniferous,110.0,33.5,41.2,495.0,66.0
coniferous,115.0,34.1,42.4,473.0,66.8
coniferous,120.0,34.7,43.5,453.0,67.5
coniferous,125.0,35.3,44.6,435.0,68.1
coniferous,130.0,35.8,45.7,419.0,68.7
coniferous,135.0,36.3,46.7,404.0,69.3
coniferous,140.0,36.8,47.7,390.0,69.9
coniferous,30.0,10.7,11.6,2898.0,30.4
coniferous,35.0,12.8,13.6,2427.0,35.4
coniferous,40.0,14.6,15.6,2073.0,39.4
coniferous,45.0,16.3,17.4,1802.0,42.8
coniferous,50.0,17.8,19.1,1588.0,45.6
coniferous,55.0,19.1,20.8,1417.0,48.0
coniferous,60.0,20.4,22.3,1276.0,50.0
coniferous,65.0,21.5,23.8,1161.0,51.8
coniferous,70.0,22.5,25.3,1066.0,53.4
coniferous,75.0,23.4,26.6,985.0,54.9
coniferous,80.0,24.3,28.0,915.0,56.2
coniferous,85.0,25.1,29.2,855.0,57.3
coniferous,90.0,25.8,30.4,803.0,58.4
coniferous,95.0,26.5,31.6,757.0,59.4
coniferous,100.0,27.1,32.7,716.0,60.3
coniferous,105.0,27.7,33.8,680.0,61.2
coniferous,110.0,28.3,34.9,648.0,62.0
coniferous,115.0,28.8,35.9,619.0,62.7
coniferous,120.0,29.3,36.9,593.0,63.4
coniferous,125.0,29.8,37.9,568.0,64.1
coniferous,130.0,30.2,38.8,547.0,64.7
coniferous,135.0,30.6,39.7,527.0,65.3
coniferous,140.0,31.0,40.6,509.0,65.9
coniferous,35.0,10.0,10.8,3196.0,29.2
coniferous,40.0,11.6,12.4,2760.0,33.2
coniferous,45.0,13.0,13.9,2417.0,36.6
coniferous,50.0,14.3,15.3,2143.0,39.5
coniferous,55.0,15.4,16.7,1920.0,42.0
coniferous,60.0,16.5,18.0,1737.0,44.2
coniferous,65.0,17.4,19.2,1584.0,46.1
coniferous,70.0,18.3,204.0,1455.0,47.8
coniferous,75.0,19.0,21.6,1345.0,49.2
coniferous,80.0,19.8,22.7,1250.0,50.6
coniferous,85.0,20.4,23.8,1168.0,51.8
coniferous,90.0,21.0,24.8,1096.0,52.9
coniferous,95.0,21.6,25.8,1033.0,53.9
coniferous,100.0,22.1,26.7,977.0,54.9
coniferous,105.0,22.6,27.7,927.0,55.8
coniferous,110.0,23.1,28.6,883.0,56.6
coniferous,115.0,23.5,29.4,843.0,57.4
coniferous,120.0,23.9,30.3,807.0,58.1
coniferous,125.0,24.3,31.1,773.0,58.8
coniferous,130.0,24.6,31.9,743.0,59.5
coniferous,135.0,25.0,32.7,715.0,60.1
coniferous,140.0,25.3,33.5,690.0,60.7
coniferous,45.0,9.7,10.3,3431.0,28.9
coniferous,50.0,10.7,11.5,3057.0,31.7
coniferous,55.0,11.7,12.6,2749.0,34.2
coniferous,60.0,12.6,13.6,2492.0,36.4
coniferous,65.0,13.3,14.6,2276.0,38.3
coniferous,70.0,14.0,15.6,2093.0,40.1
coniferous,75.0,14.7,16.5,1936.0,41.6
coniferous,80.0,15.2,17.4,1800.0,43.0
coniferous,85.0,15.8,18.3,1682.0,44.3
coniferous,90.0,16.3,19.1,1577.0,45.4
coniferous,95.0,16.7,20.0,1486.0,46.5
coniferous,100.0,17.1,20.7,1404.0,47.5
coniferous,105.0,17.5,21.5,1331.0,48.4
coniferous,110.0,17.9,22.2,1266.0,49.2
coniferous,115.0,18.2,23.0,1207.0,50.0
coniferous,120.0,18.5,23.7,1153.0,50.8
coniferous,125.0,18.8,24.4,1104.0,51.5
coniferous,130.0,19.0,25.0,1061.0,52.1
coniferous,135.0,19.3,25.7,1019.0,52.7
coniferous,140.0,19.5,26.3,983.0,53.3
coniferous,15.0,8.7,10.8,2445.0,22.3
coniferous,20.0,12.6,14.4,1912.0,31.2
coniferous,25.0,16.1,17.7,1533.0,37.8
coniferous,30.0,19.2,20.8,1250.0,42.4
coniferous,35.0,21.9,23.5,1049.0,45.5
coniferous,40.0,24.4,26.1,899.0,48.0
coniferous,45.0,26.6,28.5,784.0,49.9
coniferous,50.0,28.6,30.7,693.0,51.4
coniferous,55.0,30.4,32.9,620.0,52.6
coniferous,60.0,32.1,34.9,560.0,53.6
coniferous,65.0,33.6,36.8,510.0,54.4
coniferous,70.0,35.0,38.7,468.0,55.1
coniferous,75.0,36.3,40.4,434.0,55.7
coniferous,80.0,37.5,42.1,403.0,56.2
coniferous,85.0,38.7,43.8,377.0,56.6
coniferous,90.0,39.8,45.3,353.0,57.0
coniferous,95.0,40.8,46.9,333.0,57.4
coniferous,100.0,41.7,48.3,315.0,57.7
coniferous,20.0,9.1,10.6,2682.0,23.5
coniferous,25.0,12.7,13.7,2144.0,31.4
coniferous,30.0,16.0,16.5,1742.0,37.4
coniferous,35.0,18.8,19.2,1437.0,41.6
coniferous,40.0,21.3,21.6,1209.0,44.5
coniferous,45.0,23.5,23.9,1041.0,46.8
coniferous,50.0,25.4,26.1,912.0,48.7
coniferous,55.0,27.2,28.1,809.0,50.2
coniferous,60.0,28.7,30.0,726.0,51.4
coniferous,65.0,30.1,31.9,658.0,52.5
coniferous,70.0,31.3,33.6,602.0,53.4
coniferous,75.0,32.4,35.3,555.0,54.2
coniferous,80.0,33.4,36.9,514.0,54.9
coniferous,85.0,34.4,38.4,479.0,55.6
coniferous,90.0,35.2,39.9,449.0,56.2
coniferous,95.0,36.0,41.3,423.0,56.7
coniferous,100.0,36.7,42.7,400.0,57.2
coniferous,25.0,9.3,10.2,3000.0,24.4
coniferous,30.0,12.7,12.8,2464.0,31.5
coniferous,35.0,15.8,15.2,2038.0,36.8
coniferous,40.0,18.3,17.4,1704.0,40.6
coniferous,45.0,20.6,19.5,1443.0,43.3
coniferous,50.0,22.4,21.5,1250.0,45.3
coniferous,55.0,24.0,23.4,1100.0,47.1
coniferous,60.0,25.4,25.2,979.0,48.6
coniferous,65.0,26.6,26.9,881.0,49.9
coniferous,70.0,27.7,28.5,801.0,51.0
coniferous,75.0,28.6,30.0,734.0,52.0
coniferous,80.0,29.4,31.5,677.0,52.9
coniferous,85.0,30.2,33.0,629.0,53.7
coniferous,90.0,30.8,34.4,586.0,54.4
coniferous,95.0,31.4,35.7,551.0,55.1
coniferous,100.0,31.9,37.0,519.0,55.8
coniferous,25.0,10.2,11.1,2762.0,26.5
coniferous,30.0,12.8,14.1,2016.0,31.3
coniferous,35.0,15.2,17.0,1568.0,35.5
coniferous,40.0,17.4,19.8,1273.0,39.1
coniferous,45.0,19.4,22.4,1066.0,42.2
coniferous,50.0,21.2,25.0,917.0,44.9
coniferous,55.0,22.9,27.3,806.0,47.3
coniferous,60.0,24.4,29.6,719.0,49.5
coniferous,65.0,25.8,31.8,648.0,51.5
coniferous,70.0,27.1,33.8,592.0,53.2
coniferous,75.0,28.3,35.8,545.0,54.8
coniferous,80.0,29.5,37.7,504.0,56.2
coniferous,85.0,30.5,39.5,471.0,57.5
coniferous,90.0,31.5,41.2,442.0,58.7
coniferous,95.0,32.4,42.8,415.0,59.8
coniferous,100.0,33.3,44.4,394.0,60.8
coniferous,105.0,34.1,45.9,373.0,61.7
